account_id,member_id,service_address,service_city,service_state,start_date,end_date,billing_status_cd
302195,100868,1822 Tina Islands Suite 983,Markchester,SC,2018-03-22,,ACTIVE
302196,100891,20298 Marshall Road,Maldonadoton,SC,2020-08-22,,ACTIVE
302197,100583,0249 Elizabeth Mountains,Phillipsville,FL,2020-01-05,,ACTIVE
302198,101167,0020 Amy Ports,East Richard,TN,2020-05-27,,ACTIVE
302199,100457,827 Swanson Mission,Wrightbury,SC,2024-10-01,,ACTIVE
302200,101230,184 Kimberly Square,Susanview,SC,2024-10-28,,ACTIVE
302201,100890,44341 Connie Shoal Suite 696,North Sierratown,NC,2022-06-09,,ACTIVE
302202,101919,65070 Collin Highway Suite 383,West Jerryton,TN,2020-05-04,,ACTIVE
302203,100609,986 Henry Grove Suite 682,South Kathyhaven,VA,2023-07-29,,ACTIVE
302204,100861,366 Quinn Green Apt. 652,Charlestown,NC,2025-10-21,,ACTIVE
302205,101147,614 Barajas Burgs,Ericksonstad,NC,2018-09-05,,ACTIVE
302206,101896,4756 Julian Shores,Hannamouth,TN,2024-06-18,,ACTIVE
302207,101490,327 Miller Islands Suite 689,Pennyton,SC,2022-06-12,2026-05-13,CLOSED
302208,101327,6410 Tracy Crossroad,Port Craigmouth,VA,2018-04-11,,ACTIVE
302209,101933,322 Thornton Loaf,Hillton,NC,2019-05-26,,ACTIVE
302210,100644,1940 Copeland Keys Suite 011,Johnbury,NC,2022-05-02,,ACTIVE
302211,101565,81985 Morse Locks Suite 213,North Kevin,NC,2024-06-01,,ACTIVE
302212,101123,06676 Davis Island,East Williamview,NC,2019-06-06,,ACTIVE
302213,101060,56719 Taylor Lane Suite 550,Lewistown,NC,2018-07-20,,ACTIVE
302214,101338,13220 Garcia Forest,North Michael,NC,2023-02-07,,ACTIVE
302215,100256,220 Singh Stream Apt. 442,Patrickshire,SC,2025-09-11,,ACTIVE
302216,101506,3520 Campbell Harbors Apt. 367,North Desireeside,SC,2023-07-17,,ACTIVE
302217,101834,579 Anthony Bridge Suite 319,Carrilloville,NC,2020-11-16,,ACTIVE
302218,101350,36644 Jocelyn Plaza,Millerville,FL,2019-10-16,,ACTIVE
302219,100104,556 Sarah Estates Apt. 135,Ashleyfort,SC,2019-08-10,,ACTIVE
302220,101418,1681 Gray Garden,Lake Misty,NC,2018-12-08,,ACTIVE
302221,100646,4580 Williams Port Apt. 629,New Brian,NC,2022-10-08,,ACTIVE
302222,101711,22539 Spencer Brooks Suite 151,West Kevinview,FL,2018-05-17,,ACTIVE
302223,100799,753 Geoffrey Shores,New Kyle,NC,2020-08-10,,ACTIVE
302224,100595,03975 Sherri Square,Kingstad,NC,2019-10-22,,ACTIVE
302225,101614,580 Michael Keys,Briannaport,GA,2025-04-01,,ACTIVE
302226,100118,87305 Atkinson Rapid,Cannonshire,NC,2024-08-12,,ACTIVE
302227,101318,8317 Latoya Overpass,Jennifermouth,NC,2024-03-11,2026-06-30,CLOSED
302228,100101,7618 Morgan Street Apt. 318,North Jasonberg,VA,2019-12-11,2020-08-12,CLOSED
302229,100737,3076 Barnes Crescent,North Alicia,GA,2025-12-08,,ACTIVE
302230,101082,703 Key Glen,West Katiefort,GA,2025-02-24,,ACTIVE
302231,101833,1912 Lopez Flat Suite 897,Bryanville,SC,2025-04-20,,ACTIVE
302232,101180,04108 Tiffany Plaza Suite 402,Ryanshire,TN,2025-01-06,,ACTIVE
302233,101321,406 Rogers Stream,South Kimberlyberg,SC,2025-04-11,2026-06-30,CLOSED
302234,101662,7961 Stephanie Cliff Suite 585,East Cory,SC,2019-09-24,,ACTIVE
302235,101192,546 Lopez Prairie Apt. 093,Walkerfort,VA,2019-12-25,,ACTIVE
302236,101161,7031 Lawson Summit Apt. 280,West Jonathan,NC,2022-03-19,,ACTIVE
302237,100143,5579 Abbott Run,Holmeshaven,FL,2023-04-11,,ACTIVE
302238,101475,58667 Thomas Loaf Suite 593,East Stacybury,VA,2019-08-25,,ACTIVE
302239,100638,133 Timothy Overpass Suite 719,Reyeston,SC,2019-11-28,,ACTIVE
302240,100076,525 Meyer Circle,East Matthewfort,NC,2022-06-18,2023-08-26,CLOSED
302241,100661,6399 Brown Lake Apt. 477,Port Melissaton,GA,2020-07-01,,ACTIVE
302242,101939,5150 Mary Views,South Samuel,NC,2020-02-19,,ACTIVE
302243,100873,781 Pope Tunnel,Port Donnaport,NC,2019-08-02,,ACTIVE
302244,100689,129 Luke Spurs,North Joseph,GA,2018-02-04,,ACTIVE
302245,100259,50832 Solomon Junction,New Alec,NC,2022-03-02,,ACTIVE
302246,101364,78232 May Trafficway Apt. 537,Woodstad,NC,2019-12-03,,ACTIVE
302247,101774,92248 Fernandez Skyway,South Jonathanfort,SC,2025-01-16,,ACTIVE
302248,101920,4616 Amanda Stravenue,South Brianview,GA,2022-06-07,,ACTIVE
302249,101913,348 Avila Centers,Melanieton,NC,2024-10-28,2026-06-30,CLOSED
302250,100903,02042 Arroyo Summit Suite 752,Reedstad,TN,2019-12-01,,ACTIVE
302251,100335,92177 Wagner Greens Apt. 543,Lake Sethmouth,SC,2019-09-11,,ACTIVE
302252,100041,34207 John Via,West Amanda,FL,2019-12-23,,ACTIVE
302253,101616,7007 Wheeler Row,West Josephchester,VA,2025-08-16,,ACTIVE
302254,101570,94065 Perez Lights Suite 638,New Tiffanyport,VA,2024-05-21,,ACTIVE
302255,100127,37842 Rachel Orchard Suite 978,North Erik,VA,2023-05-30,,ACTIVE
302256,100821,6850 Lowe Radial Apt. 310,Richardberg,VA,2025-01-07,,ACTIVE
302257,100781,035 Michele Crest,Berryfurt,GA,2025-08-12,,ACTIVE
302258,100324,158 Kevin Haven,Griffinport,SC,2019-06-25,,ACTIVE
302259,100318,609 Johnson Row Suite 243,West Josephstad,FL,2019-09-22,,ACTIVE
302260,100763,7475 Burns Dam,West Kathrynfurt,FL,2018-05-28,,ACTIVE
302261,100110,78649 Wilson Hills,Hicksstad,NC,2019-12-09,,ACTIVE
302262,101897,633 Mcintyre Mews Apt. 341,Marissamouth,VA,2021-11-09,,ACTIVE
302263,100100,616 Sullivan Lodge,Howellberg,FL,2025-09-06,,ACTIVE
302264,101138,480 Melissa Views,North Edwardland,SC,2024-01-27,,ACTIVE
302265,101248,328 Justin Causeway,East Monica,VA,2022-08-17,,ACTIVE
302266,100261,99049 Guzman Squares,West Corey,SC,2023-09-29,2026-03-24,CLOSED
302267,100479,29605 Sarah Spurs,East Austin,VA,2024-04-17,,ACTIVE
302268,101365,12053 Richardson Crest,Larahaven,NC,2024-09-15,,ACTIVE
302269,101429,616 Brian Ways,South Brendastad,TN,2019-12-22,,ACTIVE
302270,101628,94941 Kelsey Corners Suite 348,Muellerville,NC,2019-05-21,,ACTIVE
302271,101153,320 Hamilton Neck,Katelynville,TN,2024-05-10,2024-10-28,CLOSED
302272,100258,98019 Fox Stream,Joshuatown,SC,2023-10-09,,ACTIVE
302273,101156,115 Warren Villages,Erikaborough,FL,2023-10-25,,ACTIVE
302274,100536,205 Janet Walks,Maystown,NC,2025-04-19,,ACTIVE
302275,100591,85193 Derek Greens,North Amybury,VA,2025-03-20,2026-06-30,CLOSED
302276,101527,9893 Byrd Loaf Apt. 427,South Rossport,FL,2024-02-22,2024-05-13,CLOSED
302277,100370,334 Lopez Walk,New Randybury,SC,2018-02-14,,ACTIVE
302278,100618,1330 Hernandez Extension Suite 742,Jenniferview,NC,2024-12-12,2026-06-30,CLOSED
302279,100658,96541 Michael Village,East Thomasburgh,GA,2019-02-21,2020-04-26,CLOSED
302280,101413,03122 Lowe Plains,South Hollyburgh,NC,2022-06-05,,ACTIVE
302281,100749,4737 Jackson Curve Suite 917,West Marcside,NC,2024-06-19,,ACTIVE
302282,100036,549 Christopher Hill,Port Mikayla,VA,2021-07-06,,ACTIVE
302283,100261,80882 Russell Springs Suite 604,New Christineberg,GA,2024-01-11,,ACTIVE
302284,101508,173 Green Divide Apt. 696,Stephenport,NC,2023-05-06,,ACTIVE
302285,100017,338 Stephens Hills Apt. 818,Johnstad,NC,2024-01-07,,ACTIVE
302286,101829,443 Norton Greens Suite 985,New Kayla,GA,2019-11-27,,ACTIVE
302287,100647,96632 Michael Rapids,Nicholastown,NC,2022-06-08,,ACTIVE
302288,101435,59250 Jose Courts,Christopherstad,SC,2024-10-16,2026-06-30,CLOSED
302289,101234,938 Laura Forks,Judyfurt,NC,2026-01-01,,ACTIVE
302290,100848,2189 Peterson Knolls Apt. 843,East Joshuaside,NC,2025-02-23,,ACTIVE
302291,101716,9443 Callahan Mission,Smithton,SC,2020-05-23,,ACTIVE
302292,100033,454 Adams Rapid Apt. 228,West Samanthaborough,SC,2024-07-15,,ACTIVE
302293,101774,888 Joseph Valley,East Michaelmouth,GA,2021-06-09,2022-07-27,CLOSED
302294,101699,0746 Helen Spur Suite 388,New Barbara,VA,2024-05-26,,ACTIVE
302295,100080,1023 Joseph Highway Suite 061,West Davidmouth,NC,2023-09-03,,ACTIVE
302296,101345,57664 Jenna Crescent Suite 336,New Katieborough,VA,2024-08-20,,ACTIVE
302297,100397,00467 Gabriel Hill Apt. 189,Port Jameston,NC,2020-01-06,2022-03-30,CLOSED
302298,100934,8788 Gina Points,South Haley,SC,2019-09-12,,ACTIVE
302299,101849,31509 Hampton Stravenue,Lake Lorraine,NC,2025-08-18,2026-06-30,CLOSED
302300,100452,37776 Thomas Inlet,New Rebeccaland,NC,2021-07-28,2022-07-09,CLOSED
302301,101445,801 Jonathan Green,South Sheri,FL,2018-10-30,,ACTIVE
302302,101321,491 Karen Trail,West Brianna,NC,2022-07-28,,ACTIVE
302303,101411,1840 Joshua Flat Suite 334,Sarahfort,NC,2018-04-22,,ACTIVE
302304,100957,9840 Joshua Spur Apt. 921,West Colleen,SC,2025-12-30,2026-06-30,CLOSED
302305,101815,2304 Sarah Ford Apt. 877,Craigview,NC,2025-04-05,,ACTIVE
302306,101866,5398 Johnston Junction,Port Peter,NC,2022-02-09,,ACTIVE
302307,102000,138 Chad Port Suite 368,East Robertville,NC,2023-10-19,,ACTIVE
302308,100649,078 Carmen Gardens Apt. 791,Port Christinafurt,GA,2018-07-12,,ACTIVE
302309,100718,0122 Angela Trafficway,South Kimberly,NC,2021-09-23,,ACTIVE
302310,101181,01880 Miller Points,South Stephanieburgh,NC,2019-10-05,,ACTIVE
302311,100603,241 Scott Burgs,East Troyhaven,NC,2025-05-10,,ACTIVE
302312,101906,4424 Adams Orchard,Angelicabury,VA,2024-06-23,,ACTIVE
302313,101813,69642 Clark Roads Apt. 988,Meganfurt,SC,2020-07-30,,ACTIVE
302314,101730,112 Mccormick Place,North Rebeccastad,NC,2020-04-27,,ACTIVE
302315,101357,8156 Mckee Road,Bradleyshire,NC,2018-07-23,,ACTIVE
302316,100405,6611 Ronald Throughway Suite 854,Desireeton,VA,2022-05-28,,ACTIVE
302317,100881,322 Michael Fields,East Jennifer,GA,2023-10-22,,ACTIVE
302318,100348,614 Murray Inlet,Amandaburgh,SC,2025-07-07,,ACTIVE
302319,101029,30696 Anthony Turnpike,South Baileyhaven,SC,2021-07-06,,ACTIVE
302320,100747,6038 Leonard Prairie,Pittmanfort,NC,2023-09-17,,ACTIVE
302321,101640,04297 Fox Trace,Staceyburgh,NC,2021-12-27,,ACTIVE
302322,101704,14618 Joseph Knoll Apt. 395,Rodriguezhaven,NC,2023-11-06,,ACTIVE
302323,101634,249 Jeremy Track,West Mikefurt,VA,2025-05-24,,ACTIVE
302324,100565,419 Devon Locks,East Ginaburgh,NC,2024-06-12,,ACTIVE
302325,100688,54705 Hall Viaduct,North Christopherberg,SC,2025-10-07,,ACTIVE
302326,100453,751 Rogers Rue,Lake Brookeburgh,NC,2023-08-08,,ACTIVE
302327,101001,590 Adam Valleys,Lake Eric,VA,2021-07-09,,ACTIVE
302328,101967,07582 Sierra Glen Suite 482,East Gordon,FL,2019-06-28,,ACTIVE
302329,101529,6499 Anthony Turnpike Suite 855,West Christine,FL,2021-12-15,2023-10-25,CLOSED
302330,100437,80555 Phillips Turnpike,Lisaton,TN,2025-11-17,2026-06-30,CLOSED
302331,101195,1586 Sanders Vista Suite 502,Christineport,VA,2023-09-24,,ACTIVE
302332,101747,1156 Melissa Ridge,Holtburgh,NC,2018-04-05,2018-10-21,CLOSED
302333,100359,59558 Ellis Glen Apt. 257,Katelynmouth,VA,2019-10-14,,ACTIVE
302334,101313,427 Joy Spurs,Kevinshire,NC,2019-06-19,,ACTIVE
302335,101909,365 Jamie Ranch,Port Angela,NC,2020-02-12,,ACTIVE
302336,100897,73984 Jacob Parkway Apt. 965,New Monicaview,NC,2021-11-09,,ACTIVE
302337,100590,523 Travis Parkway,Port Julie,TN,2018-07-21,,ACTIVE
302338,101201,1825 Fox Centers,West Jordanshire,SC,2021-04-19,,ACTIVE
302339,101423,7785 Holder Turnpike Suite 649,Lewisland,GA,2021-11-05,,ACTIVE
302340,100601,673 Ashley Island,Espinozafurt,VA,2022-04-13,,ACTIVE
302341,101901,7931 Martinez Neck Suite 874,West Johnstad,NC,2018-03-23,,ACTIVE
302342,100336,50134 Corey Pike,Port Melissa,SC,2020-08-08,2022-12-12,CLOSED
302343,100915,37807 Cortez Passage Suite 500,Bestchester,TN,2024-02-13,,ACTIVE
302344,100618,926 Douglas Parkway Suite 618,Claytonborough,GA,2019-02-11,,ACTIVE
302345,101821,788 Kelsey Landing,Port Wyattmouth,GA,2024-05-28,,ACTIVE
302346,101831,5340 Bradford Ports Suite 606,Thomasside,VA,2022-08-30,2023-12-03,CLOSED
302347,101479,6436 Justin Hill Apt. 154,North Karenland,VA,2024-01-16,,ACTIVE
302348,101921,98891 Melissa Isle Suite 512,North Kent,VA,2019-12-13,,ACTIVE
302349,101166,98564 Waller Ville Suite 892,Port Walterberg,NC,2022-03-19,,ACTIVE
302350,100705,780 Collins Freeway,East Jennifer,NC,2019-11-29,,ACTIVE
302351,100271,8763 Gross Vista Apt. 085,Port Alicia,GA,2018-04-08,2021-03-14,CLOSED
302352,101414,837 Edwards Walk Apt. 422,Mendezhaven,NC,2019-09-18,,ACTIVE
302353,100905,153 Garrett Orchard,Port Troy,NC,2019-06-24,,ACTIVE
302354,100446,680 Gregory Shore,New Leeshire,NC,2025-10-06,,ACTIVE
302355,100091,9837 Rodriguez Springs Suite 282,Juliaview,NC,2025-05-13,,ACTIVE
302356,101595,8193 Lopez Well Apt. 553,Morganmouth,NC,2024-10-01,,ACTIVE
302357,100729,8739 Lee Divide,Reginahaven,NC,2024-12-20,2025-05-09,CLOSED
302358,101766,911 Emily Falls Suite 701,Virginiashire,NC,2024-06-29,,ACTIVE
302359,100400,016 Hamilton Heights,New Traviston,NC,2021-11-05,,ACTIVE
302360,100071,89230 Williams Fork,Port Richard,SC,2018-09-21,,ACTIVE
302361,100093,7813 Kyle Light,Port Jennifertown,NC,2025-08-31,,ACTIVE
302362,101559,39760 Hayley Run,Lake Gregoryside,SC,2022-12-21,,ACTIVE
302363,101375,9451 Ashley Freeway,Port Cody,VA,2024-02-28,,ACTIVE
302364,100535,29972 Robinson Harbors Apt. 186,East Matthewstad,NC,2021-12-02,2024-05-14,CLOSED
302365,100138,82438 Lewis Fork,Port Jessefort,VA,2022-09-08,,ACTIVE
302366,100906,045 Chambers Terrace Suite 654,North Nicole,NC,2023-12-17,,ACTIVE
302367,100585,12701 Parsons Road Suite 173,Rachaelhaven,VA,2024-10-21,,ACTIVE
302368,101527,7726 Aaron Crossroad Suite 474,Paulville,SC,2022-12-25,,ACTIVE
302369,101588,480 Christopher Junction Apt. 534,Leehaven,GA,2022-10-21,,ACTIVE
302370,101033,20820 Kim Mount,Jeffton,NC,2023-10-01,2025-10-26,CLOSED
302371,100617,68008 Edwards Roads,Lake Robertland,NC,2020-03-27,,ACTIVE
302372,100417,4501 Amber Passage Suite 819,Washingtonfurt,NC,2019-01-12,,ACTIVE
302373,101615,89286 Hensley Green,Toddshire,VA,2019-08-05,,ACTIVE
302374,100993,33553 Roy Mountain Apt. 870,Port Jamietown,NC,2022-01-28,,ACTIVE
302375,101754,486 Emily Court Apt. 258,Port Carolchester,FL,2021-05-07,,ACTIVE
302376,101088,631 Brown Plaza Apt. 816,Sydneyport,NC,2020-06-03,,ACTIVE
302377,100678,1807 Vaughn Tunnel Suite 438,West Michael,NC,2019-09-27,,ACTIVE
302378,101384,986 Jared Alley Suite 395,Lake Jonathan,SC,2022-08-26,,ACTIVE
302379,101377,244 Gonzalez Orchard Suite 155,Thompsonmouth,VA,2020-01-20,,ACTIVE
302380,101231,2694 Ortega Spur,Port Michaelton,NC,2018-04-24,,ACTIVE
302381,101986,71480 Thornton Throughway Suite 034,Aaronland,NC,2022-05-02,,ACTIVE
302382,100839,1176 Kathryn Ports Apt. 580,Sonyaberg,NC,2023-02-22,,ACTIVE
302383,100389,9671 Brian Rapids,Michaelview,NC,2023-03-09,2026-01-19,CLOSED
302384,101369,05776 Hogan Spur Suite 631,South Gregoryfurt,VA,2023-04-21,,ACTIVE
302385,101087,126 Williams Park Suite 275,North Donnaton,GA,2019-03-25,,ACTIVE
302386,100358,54416 Debbie Valleys Suite 407,New Heather,TN,2024-11-12,,ACTIVE
302387,100311,798 Herring Loop,East Tabithamouth,NC,2021-03-18,,ACTIVE
302388,101004,9091 Pena Village,Gonzalezchester,VA,2021-05-22,,ACTIVE
302389,101928,215 Moore Parks Suite 321,Port Annaview,SC,2018-12-01,,ACTIVE
302390,100448,354 Veronica Lane,West Kiaraborough,GA,2022-07-16,,ACTIVE
302391,101861,61257 Lee Oval,New Connieshire,NC,2022-10-15,,ACTIVE
302392,101152,6219 Michelle Ramp Apt. 657,Tracymouth,NC,2021-04-04,,ACTIVE
302393,101112,00476 Brianna Rapid Apt. 764,South Andreville,NC,2025-08-24,,ACTIVE
302394,100318,22796 Jeremy Estates Suite 133,Port Wyatt,NC,2025-05-30,,ACTIVE
302395,101733,2849 Wiley Unions,Clayfurt,NC,2019-08-18,,ACTIVE
302396,101295,938 James Dam,Ramosport,SC,2025-12-24,,ACTIVE
302397,100615,27413 Robert Junctions Suite 998,North Renee,NC,2019-08-28,,ACTIVE
302398,101010,335 Huber Ranch,Port Samuel,SC,2025-12-25,,ACTIVE
302399,101230,336 Steven Groves Apt. 180,Dayburgh,TN,2021-09-09,,ACTIVE
302400,100725,6515 Hicks Haven,North Stephanie,NC,2019-10-28,2021-12-31,CLOSED
302401,101160,7673 Simmons Summit Apt. 433,North Veronicaland,NC,2019-02-26,2020-09-17,CLOSED
302402,100546,706 Myers Isle Apt. 237,Port Jamie,VA,2025-10-30,2026-06-30,CLOSED
302403,100602,75887 Roberson Plain Suite 220,South Kimberlyhaven,NC,2020-02-18,,ACTIVE
302404,101113,946 Jason Mountain Suite 793,Douglasshire,VA,2018-01-10,,ACTIVE
302405,100741,7966 Harrison Throughway,Lewisfurt,FL,2019-07-06,,ACTIVE
302406,100261,517 Stewart Vista Suite 622,West Mark,NC,2025-05-29,,ACTIVE
302407,100039,545 Mary Corners,South Dianaland,NC,2019-10-22,,ACTIVE
302408,101751,98929 Morgan Crest Apt. 411,Loriton,SC,2020-10-14,2021-02-08,CLOSED
302409,101678,1658 Chavez Spur,South Markton,NC,2020-02-11,,ACTIVE
302410,101958,940 Ray Passage,South Lisaside,TN,2024-03-04,,ACTIVE
302411,101987,32191 Debra Summit Suite 695,Port Jessica,NC,2023-02-20,,ACTIVE
302412,100992,2700 Frye Fall Suite 231,Melanieland,NC,2018-10-09,,ACTIVE
302413,101550,640 Mccullough Ranch Apt. 960,Lake Kristishire,NC,2025-06-04,2025-10-02,CLOSED
302414,101791,16877 Hoffman Branch,Johnsonborough,NC,2020-07-10,2021-07-21,CLOSED
302415,100601,9623 Kristina Lock Apt. 779,South Amanda,SC,2019-08-22,,ACTIVE
302416,100404,7425 Page Grove Suite 469,Kristinburgh,VA,2022-05-10,,ACTIVE
302417,101210,7301 Jeremy Greens Suite 165,New Susantown,NC,2024-08-10,2025-09-09,CLOSED
302418,100147,06185 Deborah Divide Apt. 932,Murrayview,NC,2019-06-18,,ACTIVE
302419,101481,70045 Denise Valleys,Carolinehaven,SC,2025-09-11,,ACTIVE
302420,101763,622 Lisa Gateway Apt. 246,Cunninghambury,FL,2020-11-26,2023-09-19,CLOSED
302421,101838,4521 Robert Streets,Robertsonbury,SC,2023-01-17,2026-06-30,CLOSED
302422,101581,228 James Mountain,Carrview,GA,2023-03-12,,ACTIVE
302423,101163,5709 Day Alley Suite 829,South Andreachester,NC,2025-11-18,,ACTIVE
302424,100158,9764 Justin Glens,Pamelahaven,NC,2024-07-14,,ACTIVE
302425,100108,97450 Robert Glen,Fosterhaven,NC,2020-05-03,2022-08-08,CLOSED
302426,100035,8961 Erik Harbors Suite 862,Jeffreyport,SC,2025-12-28,,ACTIVE
302427,100723,9156 Virginia Street,Lake Michellechester,NC,2023-03-08,,ACTIVE
302428,101202,336 Thompson Parks,Markshire,GA,2024-06-15,,ACTIVE
302429,101543,90231 Galvan Extensions,Brandonstad,VA,2020-12-12,,ACTIVE
302430,100591,868 Bryan River Apt. 836,Robinsonbury,NC,2019-08-25,,ACTIVE
302431,101897,1335 Guerrero Fort,East Toddport,TN,2025-08-23,,ACTIVE
302432,100329,333 Russell Isle,Robinsonside,NC,2025-12-26,,ACTIVE
302433,101613,33557 Werner Plains,Moorehaven,TN,2018-03-28,,ACTIVE
302434,101602,783 Scott Parkway Apt. 215,South Christopherburgh,NC,2022-07-13,,ACTIVE
302435,101282,507 Perez Mission,Georgeborough,VA,2022-09-10,,ACTIVE
302436,101485,2835 Reed Summit Suite 506,Samanthamouth,GA,2019-04-20,,ACTIVE
302437,100062,9484 Lowe Drives,Marcchester,GA,2018-11-23,,ACTIVE
302438,100329,0189 Linda Fort,Ortizmouth,NC,2024-03-21,2026-03-31,CLOSED
302439,101932,06469 Jennifer Lock Apt. 115,Mcdanielfort,NC,2021-03-08,,ACTIVE
302440,100021,6963 Reilly Trafficway Apt. 266,East Austin,VA,2021-05-10,2022-03-05,CLOSED
302441,100719,92918 Timothy Trail Apt. 236,New Daniellehaven,NC,2020-07-11,,ACTIVE
302442,100721,466 Hector Forks,New Deborahmouth,TN,2021-12-06,,ACTIVE
302443,101472,297 Sarah Squares,Port Nancy,NC,2023-10-20,,ACTIVE
302444,101788,832 Craig Crossroad,Port Kristy,SC,2020-04-26,,ACTIVE
302445,101173,43781 Mathis Road,Heatherchester,SC,2023-09-23,,ACTIVE
302446,100274,0081 James Passage Suite 718,New Zoe,NC,2024-02-24,,ACTIVE
302447,101282,71299 Tran Rest Apt. 638,Lisafurt,VA,2023-03-20,2024-05-14,CLOSED
302448,100680,170 Herman Shore Apt. 594,Jesseport,SC,2020-12-29,,ACTIVE
302449,101658,86978 Michael Ports,East Johnburgh,NC,2020-02-17,,ACTIVE
302450,100184,9721 Mark Cliffs,Ortegafort,TN,2023-11-16,,ACTIVE
302451,100527,021 Michael Prairie Suite 130,West Renee,NC,2023-07-24,,ACTIVE
302452,100564,570 Davidson Crossroad Suite 816,Jessicabury,NC,2025-08-14,,ACTIVE
302453,101096,2463 Yates Extensions,New Peter,SC,2023-01-11,,ACTIVE
302454,101625,238 Kane Mill,South Saraville,NC,2018-08-25,,ACTIVE
302455,100741,849 Lewis Fork,South Emilyview,NC,2023-02-13,,ACTIVE
302456,100667,0250 Johnson Mountain,Phillipsmouth,TN,2022-09-10,,ACTIVE
302457,101114,0469 Zachary Brook,East Peterberg,VA,2025-11-16,,ACTIVE
302458,101394,7642 Mason Square,Christopherhaven,VA,2025-04-10,2026-06-30,CLOSED
302459,100274,1225 Aaron Mill,Douglasville,SC,2019-10-20,,ACTIVE
302460,100142,65119 Jacob Hollow,Villegasmouth,NC,2023-01-19,2025-03-16,CLOSED
302461,100250,063 Jessica Ports,New Markbury,NC,2019-05-11,,ACTIVE
302462,100454,881 Robert Manor,New Richardview,VA,2018-08-08,,ACTIVE
302463,100683,4201 Marshall Path,North Amandafort,NC,2019-11-13,,ACTIVE
302464,101393,2889 Kristen Shores,Brookschester,VA,2024-06-16,,ACTIVE
302465,100461,625 Matthew Viaduct,East Cindymouth,NC,2018-06-07,2020-04-28,CLOSED
302466,101304,596 Caitlin Inlet Suite 836,Langport,NC,2025-04-28,,ACTIVE
302467,101054,170 Ashley Parks Apt. 401,Elizabethstad,NC,2018-01-08,,ACTIVE
302468,101627,828 Brown Corner Apt. 864,Lake Wesley,SC,2022-04-25,,ACTIVE
302469,100231,384 Allen Roads Suite 266,Myersland,SC,2022-08-15,,ACTIVE
302470,100601,839 Lisa Expressway Apt. 802,Port Georgeborough,VA,2024-10-15,,ACTIVE
302471,101484,83232 Christian Viaduct Apt. 224,Morenoview,GA,2024-04-24,,ACTIVE
302472,101734,4250 Sharon Fork,Smithview,TN,2025-12-21,,ACTIVE
302473,100673,604 Larson Junction Suite 837,West Mollyshire,NC,2024-03-04,,ACTIVE
302474,101700,17173 Day Key Suite 748,Lake Mollyport,NC,2018-01-07,,ACTIVE
302475,101091,966 Elizabeth Trail Apt. 939,Jamesside,SC,2024-09-22,2026-06-30,CLOSED
302476,101558,6325 Joseph Locks,Jonesstad,VA,2023-06-29,,ACTIVE
302477,101821,477 George Islands,Johnland,NC,2019-12-14,,ACTIVE
302478,100813,03801 Kayla Spurs,Johnsonland,NC,2019-06-12,2020-02-25,CLOSED
302479,101886,856 Mcclure Square,Sanchezhaven,NC,2021-03-10,,ACTIVE
302480,100715,288 Teresa River,Jenniferton,NC,2023-05-25,,ACTIVE
302481,101585,806 Mclean Terrace Apt. 195,Frankside,SC,2021-04-06,2023-07-23,CLOSED
302482,100252,3193 Angela Estate Suite 278,South Haileyfort,NC,2023-03-20,,ACTIVE
302483,100701,78538 Richard Tunnel,Jacobton,NC,2018-07-16,,ACTIVE
302484,101859,098 Alexandria Glens,Patriciaborough,NC,2025-11-28,,ACTIVE
302485,100677,931 Kathy Ferry,Joshuaview,SC,2025-05-15,,ACTIVE
302486,101281,079 Erin Knolls Apt. 153,North Ericport,VA,2018-03-02,,ACTIVE
302487,101743,34411 Michael Square,Whitneyborough,SC,2025-09-23,,ACTIVE
302488,100043,6392 Jimenez Road,Lewistown,NC,2020-09-20,,ACTIVE
302489,101564,911 Veronica Groves Suite 875,Boonehaven,VA,2021-10-25,,ACTIVE
302490,101459,906 Kurt Divide,Port Cheryl,SC,2019-05-08,2022-06-15,CLOSED
302491,100577,3443 Ortiz Forest Apt. 396,Jessehaven,VA,2019-03-13,,ACTIVE
